review_label,artifact_type,notes,model,provider,dimension,base_id,noisy_id,category,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction,clean_names,noisy_names,error_type,error,completion_tokens,reasoning_tokens
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_multiple_385-137-3,live_multiple_385-137-3__cursing,live_multiple,Find a salon in Campbell and preferably one that services both men and women?,ffs find a salon in Campbell and preferably one that services both men and women? brother,"[{""Services_1_FindProvider"": {""city"": [""Campbell, CA""], ""is_unisex"": [true]}}]","[{""arguments"": {""city"": ""Campbell, CA"", ""is_unisex"": true}, ""name"": ""Services_1_FindProvider""}]","[{""arguments"": {""city"": ""Campbell"", ""is_unisex"": true}, ""name"": ""Services_1_FindProvider""}]",Services_1_FindProvider,Services_1_FindProvider,value_error:string,"Invalid value for parameter 'city': 'Campbell'. Expected one of ['Campbell, CA']. Case insensitive.",193,181
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_multiple_406-140-2,live_multiple_406-140-2__cursing,live_multiple,"Can you find me a taxi to take me to 2508 University Avenue, Palo Alto, CA .","this is bullshit can you find me a taxi to take me to 2508 University Avenue, Palo Alto, CA .","[{""RideSharing_2_GetRide"": {""destination"": [""2508 University Avenue, Palo Alto""], ""number_of_seats"": [""""], ""ride_type"": [""""]}}]","[{""arguments"": {""destination"": ""2508 University Avenue, Palo Alto""}, ""name"": ""RideSharing_2_GetRide""}]","[{""arguments"": {""destination"": ""2508 University Avenue, Palo Alto, CA""}, ""name"": ""RideSharing_2_GetRide""}]",RideSharing_2_GetRide,RideSharing_2_GetRide,value_error:string,"Invalid value for parameter 'destination': '2508 University Avenue, Palo Alto, CA'. Expected one of ['2508 University Avenue, Palo Alto']. Case insensitive.",211,188
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_multiple_424-141-13,live_multiple_424-141-13__cursing,live_multiple,I would liek to watch a Scientific fiction in San Bruno at Century at Tanforan and XD.,this is bullshit i would liek to watch a Scientific fiction in San Bruno at Century at Tanforan and XD.,"[{""Movies_1_FindMovies"": {""genre"": [""Sci-fi""], ""location"": [""San Bruno, CA""], ""show_type"": ["""", ""dontcare""], ""theater_name"": [""Century at Tanforan and XD""]}}]","[{""arguments"": {""genre"": ""Sci-fi"", ""location"": ""San Bruno, CA"", ""theater_name"": ""Century at Tanforan and XD""}, ""name"": ""Movies_1_FindMovies""}]","[{""arguments"": {""genre"": ""Sci-fi"", ""location"": ""San Bruno, CA"", ""show_type"": ""imax"", ""theater_name"": ""Century at Tanforan""}, ""name"": ""Movies_1_FindMovies""}]",Movies_1_FindMovies,Movies_1_FindMovies,value_error:string,"Invalid value for parameter 'show_type': 'imax'. Expected one of ['', 'dontcare']. Case insensitive.",283,208
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_469-145-20,live_multiple_469-145-20__cursing,live_multiple,"I'm looking to visit a park in Toronto that's suitable for children. Find one for me, and I don't mind if there's an entry fee.","ffs i'm looking to visit a park in Toronto that's suitable for children. Find one for me, and I don't mind if there's an entry fee. brother","[{""Travel_1_FindAttractions"": {""category"": [""Park""], ""free_entry"": ["""", ""dontcare""], ""good_for_kids"": [""True""], ""location"": [""Toronto, Canada""]}}]","[{""arguments"": {""category"": ""Park"", ""free_entry"": ""dontcare"", ""good_for_kids"": ""True"", ""location"": ""Toronto, Canada""}, ""name"": ""Travel_1_FindAttractions""}]","[{""arguments"": {""category"": ""Park"", ""free_entry"": ""dontcare"", ""good_for_kids"": ""True"", ""location"": ""Toronto, ON""}, ""name"": ""Travel_1_FindAttractions""}]",Travel_1_FindAttractions,Travel_1_FindAttractions,value_error:string,"Invalid value for parameter 'location': 'Toronto, ON'. Expected one of ['Toronto, Canada']. Case insensitive.",186,140
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_multiple_484-146-9,live_multiple_484-146-9__cursing,live_multiple,"Find songs similar to those on the album 'The New Classic' Additionally, I'd like to explore tracks released around six years ago. This year is 2023","this is bullshit find songs similar to those on the album 'The New Classic' Additionally, I'd like to explore tracks released around six years ago. This year is 2023","[{""Music_3_LookupMusic"": {""album"": [""The New Classic""], ""artist"": ["""", ""dontcare""], ""genre"": ["""", ""dontcare""], ""year"": [""2017""]}}]","[{""arguments"": {""album"": ""The New Classic"", ""year"": ""2017""}, ""name"": ""Music_3_LookupMusic""}]","[{""arguments"": {""album"": ""The New Classic""}, ""name"": ""Music_3_LookupMusic""}, {""arguments"": {""year"": ""2017""}, ""name"": ""Music_3_LookupMusic""}]",Music_3_LookupMusic,Music_3_LookupMusic|Music_3_LookupMusic,multiple_function_checker:wrong_count,Wrong number of functions.,256,200
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_488-147-3,live_multiple_488-147-3__cursing,live_multiple,"I'm looking to book a train journey from Portland, OR to Seattle, WA on April 22nd. Can we find the available trains for that day?","man for fuck sake i'm looking to book a train journey from Portland, OR to Seattle, WA on April 22nd. Can we find the available trains for that day?","[{""Trains_1_FindTrains"": {""_from"": [""Portland, OR""], ""date_of_journey"": [""04/22/2023""], ""to"": [""Seattle, WA""]}}]","[{""arguments"": {""_from"": ""Portland, OR"", ""date_of_journey"": ""04/22/2023"", ""to"": ""Seattle, WA""}, ""name"": ""Trains_1_FindTrains""}]","[{""arguments"": {""_from"": ""Portland, OR"", ""date_of_journey"": ""04/22/2024"", ""to"": ""Seattle, WA""}, ""name"": ""Trains_1_FindTrains""}]",Trains_1_FindTrains,Trains_1_FindTrains,value_error:string,Invalid value for parameter 'date_of_journey': '04/22/2024'. Expected one of ['04/22/2023']. Case insensitive.,201,140
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_multiple_528-151-4,live_multiple_528-151-4__cursing,live_multiple,"I'm currently in New York, and I'm looking to attend a Theater show. check if there are any plays happening today?","i'm currently in New York, and I'm looking to attend a Theater show. check if there are any plays happening today? fucking please man","[{""Events_3_FindEvents"": {""city"": [""New York, NY""], ""date"": ["""", ""dontcare""], ""event_type"": [""Theater""]}}]","[{""arguments"": {""city"": ""New York, NY"", ""event_type"": ""Theater""}, ""name"": ""Events_3_FindEvents""}]",[],Events_3_FindEvents,,multiple_function_checker:wrong_count,Wrong number of functions.,309,289
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_multiple_536-151-12,live_multiple_536-151-12__cursing,live_multiple,My sister is visiting me in Portland next month and I'm looking to entertain her with some cultural activities. Find out if there are any Music events happening on March 9th 2023?,man for fuck sake my sister is visiting me in Portland next month and I'm looking to entertain her with some cultural activities. Find out if there are any Music events happening on March 9th 2023?,"[{""Events_3_FindEvents"": {""city"": [""Portland, OR""], ""date"": [""03/09/2023""], ""event_type"": [""Music""]}}]","[{""arguments"": {""city"": ""Portland, OR"", ""date"": ""03/09/2023"", ""event_type"": ""Music""}, ""name"": ""Events_3_FindEvents""}]",[],Events_3_FindEvents,,multiple_function_checker:wrong_count,Wrong number of functions.,330,253
possible_oracle_artifact,type_format_strictness,,z-ai/glm-4.6,openrouter,cursing,live_multiple_546-152-8,live_multiple_546-152-8__cursing,live_multiple,"Find me homes available for purchase in San Francisco, with at least 3 bedrooms and 2 bathrooms? I'm not concerned about having a garage or in-unit laundry.","find me homes available for purchase in San Francisco, with at least 3 bedrooms and 2 bathrooms? I'm not concerned about having a garage or in-unit laundry. fucking please man","[{""Homes_2_FindHomeByArea"": {""area"": [""San Francisco, CA""], ""has_garage"": ["""", false], ""in_unit_laundry"": ["""", false], ""intent"": [""buy""], ""number_of_baths"": [2], ""number_of_beds"": [3]}}]","[{""arguments"": {""area"": ""San Francisco, CA"", ""intent"": ""buy"", ""number_of_baths"": 2, ""number_of_beds"": 3}, ""name"": ""Homes_2_FindHomeByArea""}]","[{""arguments"": {""area"": ""San Francisco, CA"", ""has_garage"": ""false"", ""in_unit_laundry"": ""false"", ""intent"": ""buy"", ""number_of_baths"": 2, ""number_of_beds"": 3}, ""name"": ""Homes_2_FindHomeByArea""}]",Homes_2_FindHomeByArea,Homes_2_FindHomeByArea,type_error:simple,"Incorrect type for parameter 'has_garage'. Expected type boolean, got str. Parameter value: 'false'.",329,258
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_553-153-2,live_multiple_553-153-2__cursing,live_multiple,"I am in desperate need for a haircut, can you help me find a salon in San Fran?","ffs i am in desperate need for a haircut, can you help me find a salon in San Fran? brother","[{""Services_1_FindProvider"": {""city"": [""San Francisco, CA""], ""is_unisex"": ["""", false]}}]","[{""arguments"": {""city"": ""San Francisco, CA""}, ""name"": ""Services_1_FindProvider""}]","[{""arguments"": {""city"": ""San Francisco, CA"", ""is_unisex"": ""dontcare""}, ""name"": ""Services_1_FindProvider""}]",Services_1_FindProvider,Services_1_FindProvider,value_error:others,"Invalid value for parameter 'is_unisex': 'dontcare'. Expected one of ['', False].",189,156
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_multiple_566-155-6,live_multiple_566-155-6__cursing,live_multiple,"Hi, Find something interesting for me to do in Sacramento ?","man for fuck sake hi, Find something interesting for me to do in Sacramento ?","[{""Events_3_FindEvents"": {""city"": [""Sacramento, CA""], ""date"": ["""", ""any""], ""event_type"": [""Music"", ""Theater""]}}]","[{""arguments"": {""city"": ""Sacramento, CA"", ""event_type"": ""Music""}, ""name"": ""Events_3_FindEvents""}]","[{""arguments"": {""city"": ""Sacramento, CA"", ""event_type"": ""Music""}, ""name"": ""Events_3_FindEvents""}, {""arguments"": {""city"": ""Sacramento, CA"", ""event_type"": ""Theater""}, ""name"": ""Events_3_FindEvents""}]",Events_3_FindEvents,Events_3_FindEvents|Events_3_FindEvents,multiple_function_checker:wrong_count,Wrong number of functions.,428,366
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_multiple_606-158-12,live_multiple_606-158-12__cursing,live_multiple,"Search for a 4-star hotel in Sydney, Australia that allows smoking and has two rooms available?","search for a 4-star hotel in Sydney, Australia that allows smoking and has two rooms available? fucking please man","[{""Hotels_4_SearchHotel"": {""location"": [""Sydney, AU""], ""number_of_rooms"": [""2""], ""smoking_allowed"": [true], ""star_rating"": [""4""]}}]","[{""arguments"": {""location"": ""Sydney, AU"", ""number_of_rooms"": ""2"", ""smoking_allowed"": true, ""star_rating"": ""4""}, ""name"": ""Hotels_4_SearchHotel""}]","[{""arguments"": {""location"": ""Sydney, Australia"", ""number_of_rooms"": ""2"", ""smoking_allowed"": true, ""star_rating"": ""4""}, ""name"": ""Hotels_4_SearchHotel""}]",Hotels_4_SearchHotel,Hotels_4_SearchHotel,value_error:string,"Invalid value for parameter 'location': 'Sydney, Australia'. Expected one of ['Sydney, AU']. Case insensitive.",224,168
possible_oracle_artifact,type_format_strictness,,z-ai/glm-4.6,openrouter,cursing,live_multiple_649-161-17,live_multiple_649-161-17__cursing,live_multiple,Find songs from the album Narrated For You that were released last year 2022?,ffs find songs from the album Narrated For You that were released last year 2022? brother,"[{""Music_3_LookupMusic"": {""album"": [""Narrated For You""], ""artist"": ["""", ""dontcare""], ""genre"": ["""", ""dontcare""], ""year"": [""2022""]}}]","[{""arguments"": {""album"": ""Narrated For You"", ""year"": ""2022""}, ""name"": ""Music_3_LookupMusic""}]","[{""arguments"": {""album"": ""Narrated For You"", ""year"": 2022}, ""name"": ""Music_3_LookupMusic""}]",Music_3_LookupMusic,Music_3_LookupMusic,type_error:simple,"Incorrect type for parameter 'year'. Expected type string, got int. Parameter value: 2022.",192,174
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_multiple_717-165-4,live_multiple_717-165-4__cursing,live_multiple,"I'm after a house for one person in Kuala Lumpur, with laundry service please.","holy shit just i'm after a house for one person in Kuala Lumpur, with laundry service please.","[{""Hotels_2_SearchHouse"": {""has_laundry_service"": [""True""], ""number_of_adults"": ["""", 1], ""rating"": ["""", 3.0], ""where_to"": [""Kuala Lumpur, MY""]}}]","[{""arguments"": {""has_laundry_service"": ""True"", ""number_of_adults"": 1, ""where_to"": ""Kuala Lumpur, MY""}, ""name"": ""Hotels_2_SearchHouse""}]","[{""arguments"": {""has_laundry_service"": ""True"", ""number_of_adults"": 1, ""where_to"": ""Kuala Lumpur""}, ""name"": ""Hotels_2_SearchHouse""}]",Hotels_2_SearchHouse,Hotels_2_SearchHouse,value_error:string,"Invalid value for parameter 'where_to': 'Kuala Lumpur'. Expected one of ['Kuala Lumpur, MY']. Case insensitive.",212,174
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_759-169-14,live_multiple_759-169-14__cursing,live_multiple,Would you kindly help me to find some online comic movies?,holy shit just would you kindly help me to find some online comic movies?,"[{""Media_3_FindMovies"": {""genre"": [""Comedy"", ""Animation""], ""starring"": ["""", ""Any""]}}]","[{""arguments"": {""genre"": ""Comedy""}, ""name"": ""Media_3_FindMovies""}]","[{""arguments"": {""genre"": ""Action""}, ""name"": ""Media_3_FindMovies""}]",Media_3_FindMovies,Media_3_FindMovies,value_error:string,"Invalid value for parameter 'genre': 'Action'. Expected one of ['Comedy', 'Animation']. Case insensitive.",269,229
